,env,rewardfun,agent,rewards,rewards_variance,durations,detected,missed,ttf,napfd,recall,avg_precision,step
0,apache_commons,add_tcfail_v1_2,mlp_cla_new,0.028007851495845792,0.031165362593619756,0.12083131664401882,2.1950549450549453,0.09065934065934066,239.08241758241758,0.5098978412077995,0.9693223443223444,123.0,134.42857142857142
1,apache_commons,add_tcfail_v1_3,mlp_cla_new,0.04234885208220844,0.038474797876154404,0.11124707087055667,2.0576923076923075,0.22802197802197802,226.10576923076923,0.48263137615324053,0.9024725274725275,123.0,134.42857142857142
2,apache_commons,add_tcfail_v1_4,mlp_cla_new,0.05241654710251831,0.04116717087776929,0.11560566903470637,1.6854395604395604,0.6002747252747253,166.0260989010989,0.43247046037623327,0.7163461538461542,123.0,134.42857142857142
3,apache_commons,add_tcfail_v1_5,mlp_cla_new,0.05256834002867515,0.040948006664142736,0.11120593187573193,1.6263736263736264,0.6593406593406593,137.45192307692307,0.426096606912184,0.6719322344322349,123.0,134.42857142857142
4,apache_commons,add_tcfail_v1_6,mlp_cla_new,0.05300606558254593,0.04143575823578972,0.10789542276780684,1.6662087912087913,0.6195054945054945,147.5,0.4361798140217931,0.6936813186813191,123.0,134.42857142857142
5,apache_drill,add_tcfail_v1_2,mlp_cla_new,0.45123595651164505,0.38837651294598907,0.02520298887286666,4.715976331360947,3.091715976331361,5.510355029585799,0.5340925872255514,0.7325605662144127,123.0,100.88461538461539
6,apache_drill,add_tcfail_v1_3,mlp_cla_new,0.5123593130064564,0.39030876026131567,0.03759448768119135,4.542899408284024,3.264792899408284,6.337278106508876,0.5076804548299111,0.7178580678580683,123.0,100.88461538461539
7,apache_drill,add_tcfail_v1_4,mlp_cla_new,0.5648980630481496,0.36868202929201616,0.030187833238635543,4.476331360946745,3.331360946745562,7.5266272189349115,0.4587884555497293,0.6604451815990283,123.0,100.88461538461539
8,apache_drill,add_tcfail_v1_5,mlp_cla_new,0.6259928399205995,0.37275709769170473,0.029355203611610908,4.451183431952662,3.356508875739645,7.3698224852071,0.4567057557965848,0.6615021018867175,123.0,100.88461538461539
9,apache_drill,add_tcfail_v1_6,mlp_cla_new,0.67762562840896,0.36488521383262273,0.03164178344624988,4.279585798816568,3.5281065088757395,7.983727810650888,0.44482318218792366,0.6586032912955995,123.0,100.88461538461539
10,apache_hive,add_tcfail_v1_2,mlp_cla_new,1.0210131794441248,0.04063422176951547,0.05960886524273799,1.3461538461538463,1.4038461538461537,176.48076923076923,0.23379133205797148,0.6028846153846151,123.0,2.5
11,apache_hive,add_tcfail_v1_3,mlp_cla_new,1.0169694448268478,0.033033919913656944,0.06612558089769803,1.0673076923076923,1.6826923076923077,138.9903846153846,0.18303233403730965,0.4730769230769229,123.0,2.5
12,apache_hive,add_tcfail_v1_4,mlp_cla_new,1.0188027928037473,0.036359934558142,0.06322045280383183,1.125,1.625,141.90384615384616,0.16759552205683842,0.45673076923076905,123.0,2.5
13,apache_hive,add_tcfail_v1_5,mlp_cla_new,1.020098932949941,0.03889275398941391,0.0594121882548699,1.1634615384615385,1.5865384615384615,136.78846153846155,0.21211111919127718,0.5125,123.0,2.5
14,apache_hive,add_tcfail_v1_6,mlp_cla_new,1.022094819544873,0.04252331361389712,0.056117151792232804,1.25,1.5,144.4903846153846,0.22575492732961333,0.5403846153846152,123.0,2.5
15,apache_parquet,add_tcfail_v1_2,mlp_cla_new,0.05299867052627995,0.08528929445875089,0.025089614813649158,2.6189131968948485,0.20677487649964715,25.593860268172193,0.6603940193357074,0.9314213430220214,123.0,720.4587155963303
16,apache_parquet,add_tcfail_v1_3,mlp_cla_new,0.053556821430195,0.08614401882735921,0.024966867607752033,2.6189131968948485,0.20677487649964715,27.02893436838391,0.6487130500822289,0.9321256121956286,123.0,720.4587155963303
17,apache_parquet,add_tcfail_v1_4,mlp_cla_new,0.05381317148354098,0.08669798367914423,0.021460679019936056,2.6072688779110798,0.21841919548341568,25.976005645730417,0.6594557222392797,0.9289383801455287,123.0,720.4587155963303
18,apache_parquet,add_tcfail_v1_5,mlp_cla_new,0.05453050781218022,0.08781143423994159,0.02115193377436259,2.6072688779110798,0.21841919548341568,26.49788285109386,0.6529262438145113,0.9293413491385506,123.0,720.4587155963303
19,apache_parquet,add_tcfail_v1_6,mlp_cla_new,0.05495207770946726,0.08825084180832155,0.020463291153406372,2.595624558927311,0.2300635144671842,24.170430486944248,0.6618304372333258,0.9237020624635323,123.0,720.4587155963303
20,apache_tajo,add_tcfail_v1_2,mlp_cla_new,0.031479946517667924,0.05359052686378063,0.029325353498953106,2.3733702737940026,0.4581975228161669,83.58621251629727,0.40252626439717065,0.8206471994722598,123.0,1983.635593220339
21,apache_tajo,add_tcfail_v1_3,mlp_cla_new,0.03174711307728058,0.05403461887615798,0.030327619071734153,2.391737288135593,0.4398305084745763,86.76088983050848,0.39962585020049063,0.8317267824896054,123.0,1983.635593220339
22,apache_tajo,add_tcfail_v1_4,mlp_cla_new,0.03121019238444834,0.05319232801335603,0.029395568855738234,2.3282627118644066,0.5033050847457627,83.81322033898306,0.39176625610630267,0.8132913436445588,123.0,1983.635593220339
23,apache_tajo,add_tcfail_v1_5,mlp_cla_new,0.03150768131938953,0.05363188884109131,0.02933811674683781,2.3485169491525424,0.4830508474576271,86.90063559322034,0.3902540323569283,0.8238591268471652,123.0,1983.635593220339
24,apache_tajo,add_tcfail_v1_6,mlp_cla_new,0.03172823015533703,0.05206934286042406,0.02993950731673483,2.265677966101695,0.5658898305084745,79.3997033898305,0.3937707235663118,0.7909782538298793,123.0,1983.635593220339
25,dspace,add_tcfail_v1_2,mlp_cla_new,0.5676273752486982,0.5184728068839087,0.014917592978763513,15.949011997177134,1.1335568101623148,9.669371912491178,0.5157164125060261,0.8224089444524957,123.0,1612.5
26,dspace,add_tcfail_v1_3,mlp_cla_new,0.5730503122703166,0.5256090046142768,0.013071246902624654,16.098447424135497,0.984121383203952,9.155434015525758,0.5430481229778841,0.8520239121332549,123.0,1612.5
27,dspace,add_tcfail_v1_4,mlp_cla_new,0.5742168049310836,0.5256266933533646,0.012593426751518384,16.121206774876498,0.9613620324629499,9.208892025405786,0.5381877202734584,0.8467660059275257,123.0,1612.5
28,dspace,add_tcfail_v1_5,mlp_cla_new,0.5743166055276991,0.5257763374101054,0.012347431820551105,16.114326040931545,0.9682427664079041,9.408962597035991,0.5305195171845054,0.8430234945810414,123.0,1612.5
29,dspace,add_tcfail_v1_6,mlp_cla_new,0.5693801414838842,0.5228742548274042,0.012090217293192151,15.960832745236415,1.1217360621030346,9.750705716302047,0.5167871807723631,0.8299844794555582,123.0,1612.5
30,google_auto,add_tcfail_v1_2,mlp_cla_new,0.11135175536831889,0.1950881415417898,0.04301321812165089,1.0622710622710623,0.27106227106227104,2.3443223443223444,0.6132924524467764,0.7527472527472527,123.0,261.2857142857143
31,google_auto,add_tcfail_v1_3,mlp_cla_new,0.11895249347869205,0.1991955992136675,0.036979615033327876,1.0421245421245422,0.29120879120879123,2.858974358974359,0.5764664810792786,0.7371794871794872,123.0,261.2857142857143
32,google_auto,add_tcfail_v1_4,mlp_cla_new,0.12196338318650797,0.20343957794051237,0.04104864335322118,1.0274725274725274,0.3058608058608059,2.9743589743589745,0.5456952557390531,0.7206959706959707,123.0,261.2857142857143
33,google_auto,add_tcfail_v1_5,mlp_cla_new,0.12530946258769177,0.20839152397524147,0.03587958140250964,1.0146520146520146,0.31868131868131866,2.9963369963369964,0.5509814524100246,0.7138278388278388,123.0,261.2857142857143
34,google_auto,add_tcfail_v1_6,mlp_cla_new,0.1782544822710453,0.2142403038029109,0.035813465659871646,1.0457875457875458,0.2875457875457875,2.761904761904762,0.5904918221373872,0.7426739926739927,123.0,261.2857142857143
35,google_closure,add_tcfail_v1_2,mlp_cla_new,0.06951119438263163,0.05864586930094563,0.03730955295348435,4.7757303370786515,0.4602247191011236,82.03865168539326,0.4502245662716742,0.7649595209284903,123.0,1126.1011235955057
36,google_closure,add_tcfail_v1_3,mlp_cla_new,0.06987666204062809,0.058673718895175926,0.037593062861581865,4.78876404494382,0.44719101123595506,81.83101123595506,0.4501120791824359,0.7641777271697358,123.0,1126.1011235955057
37,google_closure,add_tcfail_v1_4,mlp_cla_new,0.07011183602973574,0.05894999743858447,0.04139058423845955,4.783370786516854,0.45258426966292137,82.76314606741573,0.44945340001269624,0.7661034365059257,123.0,1126.1011235955057
38,google_closure,add_tcfail_v1_5,mlp_cla_new,0.06746681338629089,0.05763552672100859,0.04159888396102391,4.602696629213483,0.6332584269662921,79.35865168539326,0.44585700164248704,0.7498390414238072,123.0,1126.1011235955057
39,google_closure,add_tcfail_v1_6,mlp_cla_new,0.06631829339770454,0.0572035730355996,0.0419972185070595,4.512359550561798,0.7235955056179775,75.04314606741573,0.4564217930317642,0.7436812732882736,123.0,1126.1011235955057
40,google_guava,add_tcfail_v1_2,mlp_cla_new,0.01373304482413465,0.015937782928901016,0.1922956032386193,3.0775384615384613,0.030153846153846153,139.44123076923077,0.8078523397361055,0.9866666666666666,123.0,132.73846153846154
41,google_guava,add_tcfail_v1_3,mlp_cla_new,0.02147182031768872,0.012170791734009269,0.20434690475463868,3.08,0.027692307692307693,108.07323076923078,0.8292722452277033,0.9864410256410258,123.0,132.73846153846154
42,google_guava,add_tcfail_v1_4,mlp_cla_new,0.029199701492409202,0.01604540879347547,0.1790437252093584,3.076923076923077,0.03076923076923077,109.125,0.8287884805086705,0.9860042735042736,123.0,132.73846153846154
43,google_guava,add_tcfail_v1_5,mlp_cla_new,0.036917043706859345,0.012206590971495257,0.20130218985753182,3.067948717948718,0.03974358974358974,127.54807692307692,0.811921869349451,0.9812820512820513,123.0,132.73846153846154
44,google_guava,add_tcfail_v1_6,mlp_cla_new,0.036922811819596724,0.01220416145562765,0.21973274854513314,3.0634615384615387,0.04423076923076923,142.28846153846155,0.7976018404217015,0.9802991452991454,123.0,132.73846153846154
45,iofrol,add_tcfail_v1_2,mlp_cla_new,0.6460471964680593,0.5363510083069377,0.02549494192609048,19.745671302866874,14.5310814646608,1.8587851263128017,0.3819579304340092,0.48208812439000076,123.0,158.690036900369
46,iofrol,add_tcfail_v1_3,mlp_cla_new,0.7156795502063217,0.5367523006753645,0.025173807902123622,19.084728924212317,15.192023843315356,2.4367016747090546,0.35282983544765767,0.45522730514925264,123.0,158.690036900369
47,iofrol,add_tcfail_v1_4,mlp_cla_new,0.7714595488239112,0.5430320783865019,0.026877238301773354,19.003973885892705,15.27277888163497,2.8789384047686633,0.3382457271594678,0.441563745569746,123.0,158.690036900369
48,iofrol,add_tcfail_v1_5,mlp_cla_new,0.820151822256777,0.5384656007388668,0.02378550653189649,18.446778313936985,15.82997445359069,2.9697700823162076,0.32366758312618576,0.42537119093730624,123.0,158.690036900369
49,iofrol,add_tcfail_v1_6,mlp_cla_new,0.8606983760376584,0.5295204200632966,0.024775313884400522,18.129860913993756,16.14689185353392,2.8948339483394836,0.31523153727856396,0.41459602662341677,123.0,158.690036900369
50,mybatis,add_tcfail_v1_2,mlp_cla_new,0.05265675456243117,0.0864407978252205,0.15273660583929582,21.128030303030304,1.0537878787878787,62.981818181818184,0.7989103539689142,0.9231113582298931,123.0,404.45454545454544
51,mybatis,add_tcfail_v1_3,mlp_cla_new,0.05309481044091958,0.08733220347377921,0.12737644459262037,21.26439393939394,0.9174242424242425,61.71212121212121,0.800975840103337,0.9223735150545501,123.0,404.45454545454544
52,mybatis,add_tcfail_v1_4,mlp_cla_new,0.05305566227767379,0.08750539498359448,0.1381421148777008,21.206818181818182,0.975,64.27348484848486,0.7932788033316853,0.9144991718052065,123.0,404.45454545454544
53,mybatis,add_tcfail_v1_5,mlp_cla_new,0.05333620325855695,0.08830734983570424,0.14589925661231531,21.245454545454546,0.9363636363636364,64.34318181818182,0.7957944010246668,0.9192452501999921,123.0,404.45454545454544
54,mybatis,add_tcfail_v1_6,mlp_cla_new,0.05286673717160327,0.08773367512575533,0.12993446678826304,21.00378787878788,1.178030303030303,69.42121212121212,0.7737062766053605,0.9084384950936689,123.0,404.45454545454544
55,paintcontrol,add_tcfail_v1_2,mlp_cla_new,0.28703416871480936,0.33791897842335816,0.01579143921795879,12.579018258006585,6.705028434600419,4.7967674348997305,0.6652906124953472,0.7853188722993181,123.0,197.66926070038912
56,paintcontrol,add_tcfail_v1_3,mlp_cla_new,0.2805423629234965,0.33197327035591084,0.017494789071869472,12.1456150853038,7.138431607303203,5.5113738401676144,0.6137411458325727,0.7383146792998193,123.0,197.66926070038912
57,paintcontrol,add_tcfail_v1_4,mlp_cla_new,0.2601395010286457,0.3161905221413513,0.01740060384956458,11.16132894343011,8.122717749176893,6.314426818317869,0.5403006193183357,0.6558229982751737,123.0,197.66926070038912
58,paintcontrol,add_tcfail_v1_5,mlp_cla_new,0.23584179671204655,0.3017747967280752,0.017553706577315868,9.884316073032027,9.399730619574978,6.176893145764741,0.48218391619627554,0.5813813841346952,123.0,197.66926070038912
59,paintcontrol,add_tcfail_v1_6,mlp_cla_new,0.21504634613600224,0.28120822848806465,0.017522546496444105,8.818916492068244,10.465130200538761,5.295270876982939,0.4416708503969065,0.5203385784417991,123.0,197.66926070038912
60,rails,add_tcfail_v1_2,mlp_cla_new,0.051503185697130534,0.07849210573402594,0.06113959803505142,1.180854095424198,1.1928635401400423,34.59581094284319,0.379340248339255,0.49269301639130264,123.0,1698.5476306790424
61,rails,add_tcfail_v1_3,mlp_cla_new,0.05360673077533881,0.08114661763067883,0.06182838456868698,1.2079872984855886,1.1657303370786516,36.32083536883244,0.38082176793834505,0.5041058985546,123.0,1698.5476306790424
62,rails,add_tcfail_v1_4,mlp_cla_new,0.05643059696676621,0.08505399631101629,0.061070470817895454,1.2771332030613907,1.0965844325028498,40.92729197199153,0.38495451543887954,0.5355118149594098,123.0,1698.5476306790424
63,rails,add_tcfail_v1_5,mlp_cla_new,0.061030553930957784,0.09240182605922136,0.06109666695736107,1.4489903924442273,0.924727243120013,55.71606822992998,0.3808551098097135,0.6186823239991524,123.0,1698.5476306790424
64,rails,add_tcfail_v1_6,mlp_cla_new,0.05965122975993656,0.08869282754303602,0.06192178826944736,1.3233797427129133,1.0503378928513272,45.18238071975248,0.3808287719056536,0.5599506394354579,123.0,1698.5476306790424
